zpid,bathrooms,bedrooms,daysOnZillow,lastSoldPrice,livingArea (sqft),lotSize,priceHistory/0/price,priceHistory/2/price,yearBuilt,zestimate
186387188,5,4,213,1629900,5792,204732,1629900,1599900,2019,1811900
60762812,3,2,230,440000,788,104108,440000,479000,1900,502100
66902754,3,3,209,590000,2462,5662,590000,550000,2004,655000
55528243,3,5,201,705000,3200,9583,705000,650000,2003,779900
66902821,3,3,208,481500,1908,5227,481500,475000,2004,534300
48571579,3,3,201,525000,1822,4791,525000,499000,1996,580800
121266360,3,5,201,618000,2966,4791,618000,615000,2014,683600
48575207,2,3,201,470000,1482,4791,470000,450000,1997,519900
48580611,3,4,192,590000,2311,6098,2695,2795,1998,649900
2078821821,3,4,200,1004980,3483,87120,1004980,1000000,2019,1111200
53075351,3,4,192,509000,2303,3920,509000,499900,2000,560700
246943878,3,4,200,725000,3120,6098,725000,699999,2017,801300
55528215,3,4,189,570000,2531,5662,570000,550000,2002,627000
53075358,3,3,187,450000,1717,3920,450000,439900,2002,494500
48564145,3,3,187,436000,1400,7840,436000,415000,1995,479100
48582372,2,3,185,690000,2359,10454,690000,749000,2000,757500
186383692,4,5,185,1030000,3558,220849,1030000,995000,2001,1130300
48272015,3,4,185,1300000,3560,1156082,1300000,1299900,1996,1600200
48573601,4,5,185,580000,3029,8276,580000,580000,1997,636700
186383891,4,4,185,1241250,3893,219106,1241250,1250000,2007,1362200
48573564,3,4,181,150000,4009,10454,150000,749999,1996,164400
66902664,3,4,179,540000,2452,5227,540000,525000,2004,591100
48300318,6,4,171,1395000,4639,82764,1395000,1395000,1991,1541800
48575041,3,3,201,530000,1942,,530000,499900,1997,586300
48532968,2,3,171,415000,1050,10018,415000,399950,1981,452500
48271152,2,3,168,550000,1394,260488,550000,,1973,606900
48271167,3,5,168,540000,2688,87120,540000,625000,1971,595800
48531743,2,3,166,420000,1262,7840,420000,420000,1981,456800
69161393,3,5,166,545000,2816,6969,545000,539900,2005,592800
48575301,3,3,164,355100,1206,4356,355100,344900,1997,385800
48566693,2,3,157,500000,1663,10454,500000,479900,1995,541100
55528276,3,3,164,486594,1722,5227,486594,474900,2002,528600
48582337,4,4,153,830000,4073,13503,830000,849000,2002,896200
48535241,2,3,152,273500,1020,7172,273500,,1989,295100
48610408,1,1,150,318000,739,5227,318000,309900,1954,342800
48576426,3,4,150,606250,2151,5662,606250,569000,1997,653500
186388355,3,3,150,506000,1851,3049,506000,455000,2016,545100
48580705,2.1,4,146,480000,1907,6969,480000,438000,1999,516200
53076061,3,4,145,580000,2479,6534,580000,419000,2001,623400
48558929,3,4,144,585000,2371,11325,585000,579900,1992,628400
48569862,2,3,144,452900,1192,6098,2250,452900,1995,486500
48570615,2,2,167,355000,1054,4356,355000,339900,1996,386300
52695252,3,5,143,601000,2907,5227,601000,599900,2000,645300
53075349,3,3,143,450000,1667,3920,450000,289900,2000,483100
246942713,3,3,143,433000,1325,2613,433000,429900,2016,464700
89709590,4,4,143,1210000,5177,17424,1210000,1150000,2008,1299100
80623021,4,4,140,1075000,2908,103672,1075000,1175000,2001,1152200
48575199,2,3,144,491000,1482,4791,491000,450000,1997,527500
48575003,3,3,138,550000,1856,5662,550000,529900,1997,588900
2076395240,3,5,137,732000,2800,5227,732000,729000,2021,783300
48571402,3,4,137,440000,2112,6970,440000,43900,1996,470900
48569826,2,3,136,450000,1204,6098,450000,324900,1995,481300
186389392,3,3,136,510000,1789,2614,510000,,2016,545300
80936601,3,3,136,1045000,3400,211265,1045000,1149999,2001,1117700
69161863,3,5,131,705000,4091,7405,705000,724444,2005,752100
48572273,3,3,129,443500,1577,5662,443500,445000,1996,472600
186389222,3,4,129,540000,2053,2613,540000,499000,2016,575300
308914138,3,4,129,637500,2594,,637500,637500,2021,679200
48535217,3,4,125,475000,2037,4356,475000,475000,2005,505100
79895288,3,4,126,695000,3147,6969,695000,699900,2006,739500
52697296,3,5,125,576000,2517,5662,576000,565000,2000,612500
186387546,3,4,124,765000,3108,4791,765000,775000,2016,812900
308914141,3,4,123,680000,2633,,680000,680000,2021,722200
48574993,3,3,143,587000,2125,6534,587000,569000,1997,630200
55528502,3,5,119,585000,2960,4791,585000,600000,2002,620100
251073696,3,3,122,600000,2730,5662,600000,600000,2006,636900
80927452,4,4,115,1415000,3909,169448,1415000,1349990,1966,1496800
48558933,2,3,115,590000,2380,7840,590000,575000,1993,624100
48580708,3,4,111,540000,1988,6534,540000,515000,1999,570000
48568844,3,4,115,599000,2130,6969,599000,524900,1996,633600
48571687,3,3,110,453000,1665,4356,453000,450000,1997,477900
80937320,2,2,104,880000,2579,218235,880000,875000,1981,925400
80928397,7,4,105,1400000,6215,211265,1400000,1395000,2005,1473100
246944652,2,3,108,600000,1931,6098,600000,600000,2017,632300
53076680,3,3,104,579900,2473,5227,579900,579900,2001,608900
48554886,2,3,102,440000,1444,5662,440000,415000,1991,462200
69170628,6,3,101,298500,1416,,298500,204667,2006,351700
48576432,3,4,103,509000,1838,5227,509000,375000,1997,427800
48271198,3,3,101,1190000,4300,334540,1190000,920000,1952,1259200
80471063,4,5,101,950625,2960,139392,950625,975000,2005,993100
186383936,3,4,101,1295000,3162,199940,1295000,1295000,2014,1359700
48535232,2,3,115,400000,1230,4356,400000,403000,1989,423100
48271930,4,6,95,1175000,3708,216928,1175000,1150000,1981,1238600
48558947,3,4,96,615000,2345,7840,615000,584900,1992,643900
48610161,1,3,95,429029,1176,6969,429029,359000,1969,448900
80923506,2,4,89,287500,2626,21780,287500,,1968,299900
308914129,3,4,94,765000,3166,,765000,775000,2021,800200
53075291,3,3,87,535000,1717,3920,535000,469000,2001,557400
66903237,2.5,4,84,700000,3037,6970,700000,2800,2004,728100
52695311,3,4,84,540000,2090,5662,540000,565000,1999,561700
48610190,2,2,82,450000,1342,7840,450000,444950,1979,467500
55528504,3,4,82,602500,2429,6969,602500,569900,2001,626000
48313131,2,3,80,1475000,2892,1148677,1475000,1395000,2000,1540300
69161410,3,4,81,620000,2855,4791,620000,579000,2005,643800
48299649,4,4,80,1105000,3506,218235,1105000,1098000,1991,1153900
48271142,3,3,76,665000,1917,37461,665000,649900,1964,692800
48569842,2,3,76,490000,1363,7405,490000,445000,1996,507500
48566093,2,3,76,499000,1552,6969,499000,450000,1995,516800
66902770,3,5,95,650000,2800,7405,650000,,2004,680200
48580580,3,4,75,617500,2304,8712,617500,579500,1999,639200
48566960,3,3,75,420000,1287,5662,420000,335000,1995,434700
48560240,2,3,75,440000,1394,5662,440000,415000,1993,455400
48575188,3,3,73,563000,1962,6098,563000,475000,1997,582100
66902690,4,7,70,770000,3880,6534,770000,750000,2004,794900
48568910,3,3,70,570000,1889,6534,570000,550000,1998,588400
48598752,2,3,56,502000,1261,10454,502000,410000,1970,514400
80925161,3,4,68,737500,3239,11761,737500,669900,2006,760600
48523263,2,3,56,490000,1454,6969,490000,450000,1979,502400
48549676,2,3,56,510000,1410,7840,510000,450000,1978,522600
52696705,3,4,56,525000,1750,6098,525000,479995,2000,538000
48550635,3,4,56,625000,2773,7840,625000,525000,1964,640500
48604590,2,4,56,440000,1212,7840,440000,1150,1972,450900
48559113,2,3,55,435000,1014,6098,435000,390000,1992,445500
48599015,3,4,55,589000,2640,9112,589000,,1983,603300
52693610,4,2,55,210000,1039,435,210000,149900,1978,215100
48566101,3,3,63,520000,1672,7405,520000,465000,1995,534800
69157781,6,5,66,1364000,4950,60548,1364000,1395000,2006,1405200
251280373,4,4,55,777720,3884,5662,777720,797695,2021,797400
48566973,2,3,66,410000,1099,5227,410000,350000,1995,422400
83082952,3,4,55,615000,3373,4791,615000,599900,2007,629900
48610082,2,3,55,501000,1244,7405,501000,450000,1964,513100
53075757,3,3,63,570000,2065,,570000,560000,2001,586300
48299652,2.5,3,61,875000,2846,,875000,,1987,904000
48271065,4,5,60,1785000,6100,225205,1785000,1700000,2002,1841700
53077033,3,4,54,700000,2579,10018,700000,649900,2002,716600
52694044,2,3,55,378000,1518,6534,378000,364000,1920,387200
48565585,4,4,60,572000,2202,6098,572000,575000,1995,587400
48597382,2,3,55,427000,1370,22215,427000,429900,1980,437600
80933158,2,3,60,900000,1216,87555,900000,252500,1971,439700
48564743,3,4,59,612500,2810,7405,612500,585000,1994,629000
48566100,3,3,59,515000,1640,6969,515000,470000,1995,528600
48536083,3,3,54,600000,1782,8276,600000,587000,1989,614200
62839488,3,3,59,350000,1514,1742,350000,184543,2004,359200
48530574,3,4,59,559900,2116,6969,559900,,1980,539100
48552262,2.1,3,54,300000,1470,,300000,147500,1989,307100
62986715,3,3,54,440000,1548,2178,440000,399000,2004,450400
48576937,3,4,54,620000,1997,5662,620000,575000,1997,634700
48548656,2,3,54,536000,1743,13068,536000,499000,1968,548700
246944208,4,4,54,562000,2215,2613,562000,550000,2019,575700
48538450,3,4,54,740000,2827,8276,740000,689000,1990,757500
48555990,3,4,53,595000,1960,7840,595000,584900,1994,608800
48616162,1,3,54,445000,984,8276,445000,399900,1954,455500
80485028,2,4,53,803000,3452,108900,803000,725000,1948,820200
79893332,3,3,54,437000,1772,1742,437000,420000,2006,447300
48572261,2,3,59,525000,1497,6534,525000,475000,1997,538900
186388786,3,4,52,531000,1731,2613,531000,499900,2017,543300
66902774,3,3,52,600000,2246,6098,600000,579500,2004,613600
48564441,2,3,53,601000,1981,9583,601000,570000,1995,614900
48551718,3,4,53,715000,2501,8712,715000,635000,1991,342800
251278994,3,5,52,782000,2872,5662,782000,700000,2018,800200
69165530,3,4,53,745000,3218,5227,745000,745000,2005,762200
58574810,3,3,52,466000,1320,4356,466000,429000,2002,476800
48626253,2,5,53,700000,2215,9583,700000,649000,1958,716200
48524409,3,5,53,615000,2676,8712,615000,554000,1979,629200
186385333,5,4,48,1750000,4475,83199,1750000,1395000,2016,1787000
251279778,4,5,53,750000,3165,4791,750000,729990,2019,767800
96405928,3,4,52,660000,2924,6098,660000,659000,2011,674900
246942349,4,4,47,1410000,3757,174240,1410000,1295000,2017,1439000
48568454,3,3,26,528100,1792,6970,572300,528100,1995,615088
186388790,3,4,52,778000,3104,6098,778000,725000,2017,796100
48560860,3,4,53,586000,2724,4791,586000,565000,1994,599600
72628154,3,3,53,410000,1322,2613,410000,395000,2006,419500
55528507,3,3,47,575000,2424,4791,575000,579900,2002,586400
251225577,3,4,53,670000,3192,3920,670000,675000,2018,685900
48536145,3,3,53,525000,1401,4791,525000,499900,1984,537500
48558134,3,3,52,430000,1380,5227,430000,229900,1992,440000
48598370,2,3,53,400000,1320,7405,400000,375000,1960,409300
48578934,3,3,52,500000,1556,4791,500000,479900,1999,511300
69161895,3,5,45,775000,3465,8276,775000,734900,2005,789600
48626440,3,3,52,1010000,2920,14374,1010000,850000,1960,1032800
96376628,3,3,52,415000,1402,3049,415000,375000,2010,424400
48541177,2,3,52,250000,1332,20473,250000,204950,1937,255700
48538151,3,3,52,550000,1968,7840,550000,550000,1994,562400
72626266,3,3,52,585000,2497,4356,585000,565000,2006,598200
96410913,3,3,53,390000,1327,2178,390000,359000,2011,399000
48548886,3,5,52,568000,2944,7840,568000,,1968,662900
123906800,3,4,52,602500,2314,3484,602500,575000,2015,618200
67572139,6,3,52,320000,1501,,320000,,2005,327200
96404298,3,3,52,400000,1668,3920,400000,365000,2010,409000
120919882,3,3,52,487000,1468,2178,487000,449000,2013,498000
48528579,3,3,52,575000,1855,8712,575000,549900,1981,588000
48588570,3,3,52,643000,2182,7405,643000,549000,1980,657500
48547250,3,4,52,500000,2049,7840,500000,475000,1977,511300
48524805,3,4,52,567000,2142,7840,567000,575000,1979,579800
60055793,2,3,52,510000,2888,10890,510000,474900,1948,521500
48597938,2,4,52,455000,1220,7405,455000,449000,1974,465300
48568228,3,4,52,800000,3410,15681,800000,785000,1998,818100
48599394,3,3,48,567000,1886,8712,567000,500000,1977,578600
299361365,3,4,48,671000,2581,4356,671000,649000,2019,685200
48544016,3,4,16,626900,2405,7841,673900,400000,1988,740969
48550310,2,5,48,540000,1569,8712,540000,499999,1960,551000
48588643,2,4,48,560000,1824,8712,560000,484900,1979,571800
48599903,2,4,48,456000,1886,8756,456000,151000,1972,516600
48582488,3,3,48,436000,1399,2613,436000,380000,1999,444900
48564753,3,3,48,525000,1612,7405,525000,498000,1994,536100
48614240,2,4,48,527000,2452,32234,527000,,1953,537800
48559936,3,4,48,520000,1942,5227,520000,520000,1994,530600
48549517,3,4,48,703500,2205,11325,703500,599000,1972,717900
121265518,3,4,48,825000,3849,4791,825000,,2016,844800
48587047,2,3,47,475000,1688,8276,475000,475000,1975,484500
62985993,3,3,47,433000,1548,3049,433000,285000,2004,441600
119343729,2.5,3,48,525000,1908,3484,525000,390000,2013,535700
62963387,3,3,47,450000,1672,2178,450000,425000,2003,459000
48596284,2,3,47,478500,1368,11761,478500,389000,1977,492900
96403344,3,3,46,651600,2620,6534,651600,575750,2016,664200
48567089,3,3,46,510000,1819,6534,510000,499900,1996,519900
48589536,2,3,46,516000,1379,10018,516000,430000,1961,526000
48556164,3,3,46,600000,1953,10454,600000,585000,1993,611600
48614231,2,3,46,480000,1438,8276,480000,445000,1978,489300
48527725,2,3,45,554000,1562,7405,554000,495000,1981,564400
94726608,3,4,45,529900,2112,5662,529900,529900,2010,540400
48528038,3,4,45,784500,2506,9147,784500,674900,1987,799300
48558118,3,4,45,529700,1659,6534,529700,529700,1991,539700
48545466,3,4,45,602000,2174,6969,602000,549000,1971,609600
251280064,4,4,45,465000,1583,2178,465000,459000,2019,474100
48535395,2,2,45,342000,1106,2613,342000,199900,1969,348400
48615161,3,4,46,526000,1805,6970,526000,,1964,536200
48591050,2,4,45,565000,2338,7405,565000,539900,1977,576000
48543628,2,3,45,545000,1659,5227,545000,529900,1988,555300
246941957,,,363,5050000,35796,96268,5050000,,2018,3365300
64815048,4,2,45,350000,1142,,350000,205900,2005,356600
55526391,3,3,363,515000,2284,7841,515000,539000,2002,607400
80929716,3,3,45,496000,1855,4356,2600,496000,2006,512500
48609853,2,3,362,512000,1702,7840,512000,479900,1976,603600
121266074,3,4,45,750000,3089,4356,750000,649000,2015,766800
48318679,3,4,362,565089,2512,6098,565089,559947,1999,680900
69161326,3,5,361,634900,3188,6534,634900,634900,2005,748300
48609771,2,3,362,465000,1844,10018,465000,449000,1977,548200
48550377,2,3,45,375000,1320,7309,375000,,1965,382100
48536735,3,3,42,535000,1780,10454,535000,499900,1988,544200
48582492,3,3,42,465000,1831,3049,465000,475000,1999,473300
48563577,1,2,42,386640,916,7840,386640,349900,1948,393300
48596658,1,3,20,371500,858,7405,409400,371500,1970,449600
48579689,2,2,361,220000,826,852,220000,131500,1972,259300
48563095,3,4,360,585000,2374,8276,585000,599900,1994,689300
48562632,3,3,360,467000,1994,6969,467000,465000,1994,550300
67407812,3,4,360,450000,2449,5227,450000,490000,2004,541800
55527741,3,4,356,595500,2740,6534,595500,585000,2001,689100
48523550,2,3,360,425000,1372,6969,425000,399000,1983,500800
48241737,3,3,355,1372000,3660,214315,1372000,1375000,1984,1649300
48629080,2,3,356,426500,1366,6969,426500,414900,1981,502000
80930520,3,3,355,932000,3656,87120,932000,932000,1983,1096600
48608843,3,4,353,630000,2532,22651,630000,690000,1925,740900
48629668,2,3,353,427600,1550,8276,427600,143000,1980,502800
52696240,3,3,42,500000,1764,4356,500000,499995,2000,509000
48607895,3,4,350,505000,2386,8276,505000,499900,1973,593300
48546872,2,3,41,450000,1404,6969,450000,449900,1973,457500
48558531,2,3,41,490000,1566,6098,490000,469900,1993,498200
48560390,3,3,41,521000,1748,5227,521000,499000,1993,529700
246943186,3,4,27,589200,2161,3920,610100,623900,2018,642210
48531533,3,4,41,640000,2790,8276,640000,569000,1985,650700
48579812,3,4,,595500,2299,6970,640000,245000,1998,605400
96409321,3,4,40,589000,2112,5662,589000,564000,2011,598500
48561462,3,4,40,540000,1987,8276,540000,489900,1994,548700
48555903,3,4,25,602400,1953,6970,644000,602400,1991,688034
80926768,3,4,350,595000,2684,5227,595000,595000,2006,699100
48553881,3,4,40,625000,2450,12196,625000,625000,1998,635100
83082849,3,4,40,571500,2005,3920,571500,309900,2010,580700
48565907,3,3,349,500000,1975,5227,500000,468750,1995,587300
55527255,3,4,40,590000,2530,3484,590000,590000,2003,597500
60056606,3,3,350,575000,2923,6098,575000,579000,2002,675600
48304495,3,4,349,599900,2987,7405,599900,599900,1991,719700
48562666,3,3,348,495000,2026,5227,495000,449500,1993,581200
67925584,3,3,360,475000,2326,3484,475000,475000,2005,559700
48609589,3,4,347,435000,2174,7405,435000,345000,1978,510600
48596782,2,3,40,485000,1200,6969,485000,439000,1976,492800
48550412,3,3,40,495000,1992,10018,495000,475000,1963,503400
67925587,3,3,360,445000,1899,3484,445000,449900,2005,524400
48609638,3,4,346,649000,3131,17424,649000,649000,1969,761500
48597430,2,3,40,540000,1559,18295,540000,495000,1981,548700
48605331,2,2,360,345000,1154,4791,345000,345000,1968,414300
69161213,3,4,354,475000,2316,3484,475000,475000,2005,558700
48616239,1,3,39,450600,912,8276,450600,395000,1954,457600
48540450,3,3,346,530000,2258,9147,530000,519900,1985,621900
69161193,3,5,354,535000,2693,5227,535000,549950,2005,629300
48610066,1,3,39,425000,960,7840,425000,425000,1963,431600
60056876,3,4,346,580000,2695,6098,580000,590000,2003,680600
48605328,2,2,354,345000,1234,4356,345000,348500,1968,405800
60056344,3,4,345,515000,2216,7840,515000,489900,2003,604300
48551336,3,4,39,687500,2603,6098,687500,685000,1990,698200
48606023,2,2,354,348000,1392,5227,348000,374500,1966,475700
48558998,2,3,353,450000,2058,5662,2295,2595,1994,529200
48563116,1,3,39,357000,1225,14810,357000,,2002,362600
48528346,2,3,39,475000,1431,6098,475000,459000,1981,482700
48608261,1,2,346,301900,788,3920,301900,319900,1967,354300
83081816,4,5,341,840000,4337,10018,840000,854900,2007,984100
64655969,3,4,346,599900,2712,6534,599900,599900,2006,703900
119344665,3,3,346,467000,2150,3484,467000,465000,2013,548000
48318629,3,4,341,530000,2500,5227,530000,529000,1998,634000
48629670,2,3,341,430000,1509,7840,430000,420000,1979,503800
96411848,3,4,334,421500,1881,3049,421500,424900,2012,492700
48300420,2,3,341,499000,1821,7840,499000,499000,1990,596900
48542286,3,4,340,552000,2216,9583,552000,549900,1987,629000
48608027,2,3,340,400000,1842,7405,400000,324900,1975,468500
300626439,3,5,39,525000,2180,6534,525000,499950,1989,526000
48546903,2,3,39,535000,1458,8276,535000,460000,1974,543700
48544306,3,4,39,705000,2333,6969,705000,619900,1990,716000
48608007,3,3,339,735000,2138,10019,735000,,1975,860500
48526975,2,4,39,675000,1936,7840,675000,565000,1961,685500
48595987,2,6,38,590000,2562,9583,590000,529900,1978,598900
69161206,3,3,313,495000,2509,3484,495000,495000,2005,574600
53077007,5,5,38,864900,4860,7840,864900,864900,2001,878600
48629688,2,3,333,464000,1457,6969,464000,449900,1979,542200
48570538,2,3,333,390000,1647,6970,390000,249000,1996,455800
48564693,3,4,333,614500,3046,10454,614500,619995,1994,718100
48558968,2,3,311,437000,1655,5227,437000,435000,1994,506900
48302902,2.5,4,332,451500,2842,9147,451500,310000,1990,538400
